JobId,FinalStatus,SubmittedTo,ScheduledOn,NodeList,SubmissionTime,SchedulingTime,StartTime,EndTime,DecisionTime,WaitingTime,ExecutionTime,Bids,FailureCause
1,"COMPLETED","Crux","Aurora","1-242:258",19.026,32.5314,32.5314,1520.53,13.5054,0,1488,"0.03:0.82:0.04:0.04:0.03:0.03","None"
2,"COMPLETED","Frontier","Frontier","1-15:5248-5282",26.518,46.5717,46.5717,1076.37,20.0537,0,1029.8,"0.00:0.88:0.00:0.97:0.06:0.00","None"
3,"COMPLETED","Perlmutter-Phase-1","Aurora","243-257:259-454:536:542",34.542,62.7868,62.7868,462.787,28.2448,0,400,"0.02:0.91:0.02:0.05:0.03:0.88","None"
4,"COMPLETED","Frontier","Frontier","16-867:1025:1110-1111",42.895,75.722,75.722,9107.9,32.827,0,9032.18,"0.00:0.03:0.00:0.08:0.04:0.03","None"
5,"COMPLETED","Frontier","Perlmutter-Phase-2","1-32",48.225,94.1783,94.1783,1802.34,45.9533,0,1708.16,"0.62:0.72:0.05:0.87:0.08:0.92","None"
6,"COMPLETED","Perlmutter-Phase-2","Frontier","868-1012",54.941,108.863,108.863,1310.29,53.922,0,1201.43,"0.18:0.87:0.03:0.88:0.05:0.73","None"
7,"COMPLETED","Aurora","Aurora","455-535:537-541:543-697:1025:1104-1105:1110-1111",63.393,122.137,122.137,602.137,58.7438,0,480,"0.00:0.97:0.00:0.12:0.04:0.00","None"
8,"COMPLETED","Crux","Perlmutter-Phase-1","1-160:258",65.726,137.347,137.347,927.59,71.6206,0,790.244,"0.02:0.82:0.03:0.04:0.91:0.03","None"
9,"COMPLETED","Crux","Perlmutter-Phase-2","33-157:258",69.369,149.338,149.338,1086.07,79.9694,0,936.735,"0.03:0.04:0.03:0.03:0.05:0.93","None"
10,"COMPLETED","Aurora","Aurora","698-1024:1026-1103:1106-1109:1112-1864:2049-2051:2352-2355:2358-2361",71.365,162.103,162.103,4098.1,90.7376,0,3936,"0.00:0.95:0.00:0.04:0.02:0.00","None"
11,"COMPLETED","Aurora","Aurora","1865-1894",77.794,179.758,179.758,451.758,101.964,0,272,"0.00:0.88:0.00:0.82:0.04:0.00","None"
12,"COMPLETED","Perlmutter-Phase-1","Andes","1-19",77.921,194.546,194.546,8394.55,116.625,0,8200,"0.93:0.72:0.08:0.82:0.88:0.62","None"
13,"COMPLETED","Crux","Perlmutter-Phase-2","158-257:259-302:542",82.42,209.395,209.395,1219.6,126.975,0,1010.2,"0.08:0.78:0.18:0.04:0.04:0.87","None"
