JobId,FinalStatus,SubmittedTo,ScheduledOn,NodeList,SubmissionTime,SchedulingTime,StartTime,EndTime,DecisionTime,WaitingTime,ExecutionTime,Bids,FailureCause
1,"COMPLETED","Frontier","Andes","",0,7.81487e-05,7.81487e-05,230.4,7.81487e-05,0,230.4,,"None"
2,"COMPLETED","Frontier","Frontier","",0,7.81487e-05,7.81487e-05,210.25,7.81487e-05,0,210.25,,"None"
3,"COMPLETED","Frontier","Frontier","",1994.13,1994.14,1994.14,2057.42,7.81043e-05,0,63.2896,,"None"
4,"COMPLETED","Frontier","Frontier","",3417.47,3417.47,3417.47,3553.71,7.81043e-05,0,136.234,,"None"
5,"COMPLETED","Crux","Frontier","",3600,3600,3600,3807.03,7.81487e-05,0,207.032,,"None"
6,"COMPLETED","Aurora","Aurora","",3600,3600,3600,3617.88,7.81487e-05,0,17.8846,,"None"
7,"COMPLETED","Aurora","Aurora","",4110.78,4110.79,4110.79,4120.59,7.81043e-05,0,9.80769,,"None"
8,"COMPLETED","Aurora","Aurora","",4599.44,4599.44,4599.44,4621.36,7.81043e-05,0,21.9231,,"None"
9,"COMPLETED","Andes","Aurora","",5732.81,5732.81,5732.81,5767.42,7.81043e-05,0,34.6154,,"None"
10,"COMPLETED","Frontier","Aurora","",8074.81,8074.81,8074.81,8091.25,7.81043e-05,0,16.4423,,"None"
11,"COMPLETED","Aurora","Frontier","",8311.18,8311.18,8311.18,8509.63,7.81043e-05,0,198.451,,"None"
12,"COMPLETED","Frontier","Frontier","",8879.2,8879.2,8879.2,8988.62,7.81043e-05,0,109.416,,"None"
13,"COMPLETED","Frontier","Frontier","",8909.75,8909.75,8909.75,8960.17,7.81043e-05,0,50.4172,,"None"
14,"COMPLETED","Frontier","Aurora","",8967.02,8967.02,8967.02,8988.94,7.81043e-05,0,21.9231,,"None"
15,"COMPLETED","Frontier","Frontier","",9040.38,9040.38,9040.38,9140.15,7.81043e-05,0,99.7616,,"None"
16,"COMPLETED","Frontier","Frontier","",9689.76,9689.76,9689.76,9932.19,7.81043e-05,0,242.431,,"None"
17,"COMPLETED","Aurora","Aurora","",9840.12,9840.12,9840.12,9881.66,7.81043e-05,0,41.5385,,"None"
18,"COMPLETED","Aurora","Andes","",9867.68,9867.68,9867.68,9921.68,7.81043e-05,0,54,,"None"
19,"COMPLETED","Aurora","Frontier","",10775.5,10775.5,10775.5,10848.5,7.81043e-05,0,72.944,,"None"
20,"COMPLETED","Perlmutter-Phase-1","Aurora","",10800,10800,10800,10814.4,7.81487e-05,0,14.4231,,"None"
21,"COMPLETED","Perlmutter-Phase-1","Frontier","",10800,10800,10800,10854.7,7.81487e-05,0,54.708,,"None"
22,"COMPLETED","Frontier","Frontier","",10903.3,10903.3,10903.3,11028.8,7.81043e-05,0,125.507,,"None"
23,"COMPLETED","Frontier","Frontier","",11239.6,11239.6,11239.6,11382.2,7.81043e-05,0,142.67,,"None"
24,"COMPLETED","Perlmutter-Phase-2","Aurora","",11439.1,11439.1,11439.1,11467.1,7.81043e-05,0,27.9808,,"None"
25,"COMPLETED","Frontier","Frontier","",11627.4,11627.4,11627.4,11835.5,7.81043e-05,0,208.105,,"None"
26,"COMPLETED","Frontier","Frontier","",11715.2,11715.2,11715.2,11918,7.81043e-05,0,202.741,,"None"
27,"COMPLETED","Perlmutter-Phase-2","Aurora","",11992.9,11992.9,11992.9,12011.9,7.81043e-05,0,19.0385,,"None"
28,"COMPLETED","Crux","Andes","",12056,12056,12056,12278,7.81043e-05,0,222,,"None"
29,"COMPLETED","Aurora","Aurora","",12097.1,12097.1,12097.1,12148.2,7.81043e-05,0,51.0577,,"None"
30,"COMPLETED","Frontier","Aurora","",12153.5,12153.5,12153.5,12168.2,7.81043e-05,0,14.7115,,"None"
31,"COMPLETED","Aurora","Andes","",12322.7,12322.7,12322.7,12383.9,7.81043e-05,0,61.2,,"None"
