JobId,FinalStatus,SubmittedTo,ScheduledOn,NodeList,SubmissionTime,SchedulingTime,StartTime,EndTime,DecisionTime,WaitingTime,ExecutionTime,Bids,FailureCause
1,"COMPLETED","Crux","Aurora","1-242:258",38.052,38.0521,38.0521,1526.05,0.000128104,0,1488,"0.56:0.75:0.59:0.70:0.62:0.64","None"
2,"COMPLETED","Frontier","Aurora","243-257:259-291:536:542",53.035,53.0352,53.0352,821.035,0.000151104,0,768,"0.00:0.72:0.00:0.71:0.57:0.00","None"
3,"COMPLETED","Perlmutter-Phase-1","Aurora","292-504",69.083,69.0831,69.0831,469.083,0.000136104,0,400,"0.56:0.74:0.60:0.70:0.62:0.65","None"
4,"COMPLETED","Frontier","Aurora","505-535:537-541:543-1350:2049-2051:2352-2355:2358-2361",85.79,85.7901,85.7901,6821.79,0.000130104,0,6736,"0.00:0.72:0.00:0.69:0.58:0.64","None"
5,"COMPLETED","Frontier","Aurora","1351-1382",96.45,96.4501,96.4501,840.45,0.000136104,0,744,"0.60:0.70:0.65:0.69:0.61:0.65","None"
6,"COMPLETED","Perlmutter-Phase-2","Aurora","1383-1527",109.883,109.883,109.883,1005.88,0.000140104,0,896,"0.57:0.71:0.60:0.70:0.62:0.65","None"
7,"COMPLETED","Aurora","Aurora","1528-1773",126.785,126.785,126.785,606.785,0.000150104,0,480,"0.00:0.72:0.00:0.65:0.55:0.00","None"
8,"COMPLETED","Crux","Aurora","1774-1934",131.451,131.451,131.451,419.451,0.000136104,0,288,"0.56:0.70:0.59:0.70:0.62:0.65","None"
9,"COMPLETED","Crux","Frontier","1-91:5248-5282",138.739,138.739,138.739,685.819,0.000136104,0,547.08,"0.58:0.69:0.62:0.70:0.62:0.65","None"
10,"COMPLETED","Aurora","Aurora","1935-2048:2052-2351:2356-2357:2362-3094:4097-4103:5082-5098",142.73,142.73,142.73,4078.73,0.000147104,0,3936,"0.00:0.71:0.00:0.65:0.53:0.00","None"
11,"COMPLETED","Aurora","Frontier","92-121",155.587,155.587,155.587,520.307,0.000140104,0,364.72,"0.00:0.67:0.00:0.71:0.63:0.00","None"
12,"COMPLETED","Perlmutter-Phase-1","Frontier","122-139:258",155.843,155.843,155.843,1915.08,0.000146104,0,1759.24,"0.60:0.66:0.65:0.68:0.61:0.65","None"
13,"COMPLETED","Andes","Frontier","140-257:259-336:542",161.421,161.421,161.421,558.322,0.000137104,0,396.901,"0.59:0.65:0.62:0.68:0.62:0.64","None"
14,"COMPLETED","Crux","Frontier","337-481",164.839,164.839,164.839,754.827,0.000136104,0,589.988,"0.59:0.65:0.62:0.68:0.62:0.65","None"
15,"COMPLETED","Perlmutter-Phase-2","Frontier","482-490",173.57,173.57,173.57,634.834,0.000133104,0,461.263,"0.60:0.66:0.65:0.68:0.61:0.65","None"
16,"COMPLETED","Frontier","Frontier","491-509",174.711,174.711,174.711,1558.5,0.000140104,0,1383.79,"0.00:0.67:0.00:0.70:0.63:0.00","None"
17,"COMPLETED","Andes","Frontier","510-541:543-677:1025:1110-1111",201.684,201.684,201.684,780.945,0.000150104,0,579.261,"0.59:0.65:0.62:0.67:0.61:0.64","None"
18,"COMPLETED","Perlmutter-Phase-1","Frontier","678-715",202.364,202.364,202.364,2755.4,0.000144104,0,2553.04,"0.00:0.67:0.00:0.68:0.64:0.00","None"
19,"COMPLETED","Aurora","Aurora","3095-3230",233.34,233.34,233.34,1489.34,0.000153104,0,1256,"0.00:0.68:0.00:0.61:0.58:0.00","None"
20,"COMPLETED","Frontier","Frontier","716-794",259.623,259.623,259.623,1353.78,0.000167104,0,1094.16,"0.00:0.63:0.00:0.68:0.58:0.00","None"
21,"COMPLETED","Perlmutter-Phase-1","Frontier","795-983",266.346,266.346,266.346,2079.22,0.000143104,0,1812.87,"0.57:0.66:0.60:0.68:0.63:0.64","None"
22,"COMPLETED","Aurora","Frontier","984-1004",276.792,276.792,276.792,684.42,0.000135104,0,407.628,"0.60:0.65:0.65:0.66:0.62:0.64","None"
23,"COMPLETED","Frontier","Frontier","1005-1024:1026-1109:1112-1135:2049-2051:2358-2361",288.029,288.029,288.029,985.288,0.000145104,0,697.259,"0.57:0.66:0.59:0.67:0.62:0.65","None"
